track_duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,artist_followers,al_type_compilation,al_type_single,exp_False
176.715,66,0.817,0.712,0.0786,0.233,0.0,0.142,0.515,-4.545,99.023,0.71,4,0.887,10,0.18,0,0.325,790570,0,0,0
228.688,72,0.874,0.404,0.0861,0.424,0.000101,0.0959,0.762,-11.168,122.001,0.753,4,1.0,11,0.534,1,0.49,52138,0,1,1
172.54,60,0.533,0.784,0.164,0.0756,0.0,0.126,0.564,-6.578,92.42,0.109,4,1.0,8,0.358,1,0.483,404192,0,0,0
274.4,70,0.54,0.54,0.029,0.241,0.0,0.351,0.372,-6.368,74.969,0.071,4,0.981,3,0.287,1,0.45,301102,0,1,1
158.093,85,0.702,0.586,0.118,0.55,0.0,0.27,0.965,-5.317,112.852,0.363,4,0.196,8,0.459,1,0.417,4951089,0,1,1
183.783,59,0.879,0.505,0.0636,0.193,0.000134,0.0894,0.71,-6.658,110.991,0.862,4,1.0,10,0.673,1,0.36,1092533,0,1,1
186.964,78,0.693,0.734,0.202,0.0145,0.0,0.217,0.708,-6.22,180.054,0.084,4,1.0,4,0.0,1,0.059,37939479,0,0,1
213.438,73,0.542,0.918,0.0937,0.0101,0.0,0.259,0.784,-5.074,150.094,0.421,4,0.894,6,0.657,1,0.499,5333596,0,1,1
136.875,56,0.882,0.767,0.199,0.101,0.0,0.083,0.902,-4.598,160.034,0.885,4,1.0,6,0.295,1,0.384,714447,0,1,1
132.0,79,0.89,0.521,0.169,0.078,0.0,0.0958,0.646,-7.037,139.942,0.746,4,1.0,1,0.97,1,0.721,194436,0,1,1
200.0,59,0.742,0.662,0.0647,0.578,0.0,0.126,0.486,-4.651,84.006,0.004,4,1.0,5,0.315,1,0.364,3010763,0,1,1
179.28,60,0.777,0.677,0.04,0.0743,2.24e-06,0.412,0.607,-4.711,125.046,0.836,4,0.918,9,0.225,1,0.322,23337,0,1,1
231.575,77,0.63,0.739,0.0248,0.194,0.0,0.113,0.224,-3.942,109.985,0.54,4,0.829,0,0.627,1,0.616,459773,0,1,1
173.5,55,0.504,0.28,0.0304,0.876,0.0,0.104,0.387,-9.323,84.611,0.107,4,0.978,8,0.443,1,0.719,1031515,0,1,1
194.571,75,0.76,0.699,0.0466,0.025,3.74e-06,0.149,0.512,-5.048,139.927,0.639,4,1.0,9,0.515,0,0.525,695906,0,0,0
189.333,76,0.811,0.5,0.0976,0.104,0.0,0.372,0.789,-6.717,178.017,0.167,4,0.952,5,0.531,0,0.677,1461302,0,1,1
198.826,58,0.766,0.841,0.188,0.51,1.7e-05,0.148,0.64,-3.02,94.993,0.418,4,0.99,11,0.346,1,0.562,92545,0,1,1
382.35,39,0.849,0.415,0.0896,0.0437,0.0288,0.112,0.572,-18.836,113.003,0.947,4,0.953,7,0.591,0,0.591,65471,0,0,1
175.918,82,0.86,0.791,0.0568,0.169,0.000106,0.106,0.887,-4.784,92.023,0.238,4,1.0,0,0.25,1,0.475,65270837,0,0,1
251.714,62,0.317,0.38,0.0319,0.467,2.7e-05,0.091,0.191,-10.414,135.563,0.339,3,0.793,9,0.46,1,0.512,197737,0,1,1
144.035,55,0.833,0.929,0.0983,0.00901,1.58e-06,0.232,0.851,-4.793,139.965,0.84,4,0.963,11,0.493,0,0.455,1079604,0,0,0
285.396,73,0.419,0.75,0.0316,0.011,0.0,0.159,0.436,-3.546,145.867,0.318,4,1.0,10,0.429,1,0.781,3559346,0,1,1
235.682,72,0.468,0.624,0.0281,0.296,0.0,0.142,0.462,-3.629,77.988,0.235,4,0.973,1,0.698,1,0.642,3559346,0,1,1
232.843,52,0.868,0.878,0.038,0.0509,0.00052,0.0857,0.899,-3.294,112.987,0.913,4,0.941,1,0.291,1,0.357,2719195,0,0,1
194.983,68,0.623,0.823,0.156,0.212,0.000162,0.15,0.53,-3.918,90.992,0.684,4,0.816,11,0.299,0,0.268,790570,0,0,0
179.551,60,0.565,0.636,0.0638,0.107,9.9e-06,0.447,0.525,-8.198,170.01,0.174,4,0.842,0,0.627,1,0.743,221266,0,1,1
201.951,80,0.635,0.451,0.0391,0.742,0.0,0.139,0.601,-7.406,81.976,0.432,4,1.0,7,0.457,1,0.553,1496355,0,1,1
153.665,77,0.668,0.543,0.0435,0.265,0.0,0.347,0.671,-10.298,136.459,0.401,3,1.0,6,0.0,0,0.504,740150,0,1,1
184.0,63,0.885,0.654,0.109,0.729,0.0344,0.146,0.616,-8.959,120.048,0.763,4,1.0,6,0.142,1,0.59,81478,0,1,1
223.95,75,0.544,0.809,0.032,0.485,0.791,0.0988,0.549,-10.232,85.025,0.275,4,1.0,7,0.351,0,0.494,1000579,0,0,1
194.905,69,0.847,0.626,0.368,0.0748,0.0,0.076,0.594,-6.224,103.032,0.387,4,0.866,1,0.814,1,0.456,1819933,0,0,0
236.133,61,0.497,0.49,0.0276,0.671,0.000417,0.155,0.126,-7.161,122.71,0.582,4,0.987,5,0.668,1,0.568,4105979,0,0,1
160.0,52,0.767,0.731,0.0427,0.118,1.31e-05,0.378,0.208,-6.379,95.473,0.459,4,1.0,8,0.549,1,0.646,161166,0,0,0
129.649,63,0.763,0.527,0.201,0.312,0.0,0.107,0.193,-7.019,142.049,0.68,4,0.907,6,0.467,0,0.469,1826313,0,0,0
209.829,78,0.579,0.736,0.0449,0.308,2.26e-05,0.283,0.156,-7.786,139.788,0.716,4,0.799,2,0.73,0,0.549,3582199,0,1,1
229.711,77,0.515,0.65,0.093,0.168,0.0,0.33,0.695,-7.798,157.866,0.056,4,1.0,1,0.163,0,0.44,8600598,0,1,1
148.188,83,0.711,0.702,0.233,0.00487,0.0163,0.0932,0.674,-10.048,180.219,0.041,4,1.0,5,0.54,1,0.324,1112637,0,1,1
196.6,90,0.901,0.589,0.289,0.00302,0.000237,0.0992,0.399,-6.713,98.002,0.499,4,1.0,1,0.682,0,0.657,35752986,0,0,1
177.946,75,0.599,0.446,0.0833,0.731,0.0,0.105,0.567,-6.511,179.877,0.235,4,1.0,10,0.207,0,0.448,2427220,0,1,1
177.934,73,0.732,0.831,0.0691,0.554,0.0,0.903,0.684,-3.791,123.942,0.531,4,0.932,0,0.423,0,0.73,973114,0,0,1
249.533,59,0.797,0.627,0.0698,0.183,0.0,0.156,0.606,-7.096,96.019,0.432,4,1.0,4,0.501,0,0.597,293691,0,0,0
146.718,72,0.722,0.415,0.132,0.231,0.0,0.238,0.661,-9.105,144.774,0.825,4,1.0,11,0.485,0,0.48,53048,0,1,0
151.666,82,0.815,0.856,0.122,0.4,8.34e-05,0.244,0.872,-3.825,91.995,0.668,4,1.0,1,0.26,0,0.256,3946494,0,0,0
280.149,65,0.57,0.392,0.0307,0.869,0.0,0.117,0.524,-8.887,137.092,0.375,4,0.935,7,0.575,1,0.622,59125,0,1,1
174.782,91,0.643,0.363,0.0767,0.69,5.17e-05,0.115,0.23,-11.637,137.651,0.176,4,1.0,0,0.607,1,0.578,68732645,0,0,1
176.47,87,0.835,0.747,0.083,0.0492,0.0,0.055,0.432,-4.65,102.003,0.558,4,1.0,9,0.479,1,0.391,90939,0,1,0
205.12,62,0.671,0.694,0.447,0.354,9.92e-06,0.163,0.59,-6.048,189.956,0.247,4,1.0,5,0.359,0,0.442,3358687,0,0,1
278.786,53,0.467,0.538,0.0318,0.0479,7.02e-05,0.138,0.227,-8.784,188.012,0.342,3,1.0,8,0.612,1,0.665,205758,0,1,1
192.0,56,0.662,0.615,0.0338,0.183,0.0,0.169,0.429,-6.322,149.974,0.684,4,1.0,11,0.218,0,0.419,225236,0,0,1
124.8,60,0.551,0.827,0.0643,0.00688,0.000292,0.0707,0.18,-6.908,99.97,0.157,4,0.962,5,0.526,1,0.438,41851,0,0,1
190.496,76,0.711,0.752,0.2,0.191,0.0106,0.338,0.528,-7.574,145.047,0.748,4,1.0,7,0.559,0,0.451,1474054,0,0,0
222.533,80,0.598,0.643,0.0364,0.164,3.35e-05,0.0992,0.349,-6.933,115.41,0.715,4,1.0,0,0.738,1,0.73,25557,0,1,1
221.173,70,0.67,0.303,0.0351,0.659,0.0,0.0876,0.264,-8.655,102.611,0.046,4,1.0,2,0.571,1,0.668,212376,0,1,1
247.962,85,0.406,0.306,0.0517,0.785,0.488,0.122,0.122,-15.512,110.018,0.484,4,1.0,0,0.123,1,0.387,68732645,0,0,1
136.5,56,0.761,0.787,0.249,0.134,0.00145,0.161,0.542,-6.503,140.093,0.85,4,0.994,8,0.166,1,0.587,62993,0,1,1
216.752,84,0.734,0.685,0.0453,0.117,0.0,0.109,0.754,-5.37,92.042,0.521,4,1.0,0,0.488,1,0.565,8150159,0,0,1
163.259,75,0.774,0.877,0.0623,0.0304,0.0,0.429,0.648,-4.054,92.997,0.53,4,0.637,10,0.548,1,0.522,333465,0,1,0
206.432,58,0.706,0.554,0.301,0.329,0.0,0.231,0.593,-9.705,142.948,0.373,4,1.0,2,0.695,1,0.473,238484,0,1,0
151.475,85,0.845,0.797,0.139,0.0582,5.57e-06,0.167,0.422,-4.984,121.985,0.904,4,0.926,1,0.008,1,0.218,175734,0,1,1
200.193,58,0.656,0.643,0.0423,0.106,0.0,0.0981,0.425,-6.756,136.995,0.5,4,0.975,10,0.592,1,0.514,55460,0,1,1
210.892,54,0.769,0.503,0.348,0.647,0.000315,0.115,0.371,-10.117,140.094,0.74,4,1.0,2,0.483,0,0.733,2907512,0,1,1
279.107,69,0.539,0.729,0.0412,0.627,0.000941,0.128,0.435,-7.588,112.074,0.926,4,0.988,0,0.82,1,0.771,11867372,0,0,1
202.395,91,0.733,0.436,0.08,0.258,0.000573,0.157,0.0976,-10.56,97.05,0.353,4,1.0,7,0.005,0,0.22,68732645,0,0,0
278.914,66,0.55,0.543,0.0268,0.769,0.0,0.0911,0.35,-6.961,74.008,0.195,4,0.923,8,0.412,1,0.556,1200326,0,1,1
193.024,77,0.822,0.683,0.0861,0.481,0.0,0.101,0.53,-5.465,145.045,0.613,4,0.782,0,0.168,0,0.27,194436,0,1,1
173.637,65,0.577,0.379,0.0374,0.909,0.000586,0.0986,0.26,-13.235,139.585,0.446,3,1.0,11,0.575,1,0.683,220029,0,1,1
200.12,76,0.535,0.765,0.0444,0.054,0.0,0.0921,0.373,-7.862,191.827,0.024,4,1.0,1,0.677,0,0.683,1900183,0,1,1
252.657,65,0.505,0.397,0.0661,0.923,0.0,0.109,0.653,-8.051,132.984,0.098,4,0.857,11,0.696,1,0.674,1284101,0,0,1
226.093,80,0.836,0.703,0.0657,0.0845,0.0,0.138,0.902,-3.554,94.048,0.119,4,0.98,4,0.729,0,0.596,13110759,0,0,1
216.41,84,0.362,0.54,0.0528,0.338,0.0,0.139,0.3,-6.031,78.007,0.27,3,0.423,10,0.435,1,0.44,525019,0,1,1
169.445,62,0.74,0.668,0.0637,0.0389,0.0307,0.11,0.842,-5.08,173.982,0.418,4,1.0,10,0.666,0,0.622,12284,0,1,0
164.952,81,0.759,0.459,0.0948,0.00323,0.0,0.0788,0.695,-5.187,109.997,0.763,4,0.954,8,0.366,1,0.506,61771516,0,0,1
196.5,82,0.571,0.567,0.0994,0.431,0.0,0.129,0.967,-6.873,165.332,0.447,3,0.996,8,0.571,1,0.395,5947389,0,1,0
160.0,43,0.809,0.825,0.044,0.154,0.0,0.0711,0.865,-5.245,104.015,0.835,4,1.0,11,0.496,0,0.5,17295,0,0,1
189.295,69,0.45,0.62,0.0365,0.313,0.0,0.0672,0.169,-6.492,142.026,0.396,4,0.705,11,0.59,1,0.638,18532,0,1,1
163.603,76,0.4,0.641,0.0674,0.214,0.0,0.0656,0.393,-6.303,81.552,0.0,4,0.108,8,0.322,1,0.611,2443664,0,0,1
223.627,54,0.54,0.407,0.0295,0.476,0.0,0.094,0.614,-8.741,127.995,0.459,4,0.896,5,0.768,1,0.707,36867,0,0,1
147.236,66,0.79,0.673,0.0445,0.454,0.000115,0.244,0.543,-7.045,128.042,0.752,4,0.948,11,0.621,0,0.505,63810,0,0,1
191.709,67,0.742,0.832,0.156,0.425,0.242,0.108,0.441,-6.812,105.978,0.789,4,1.0,10,0.386,1,0.316,2574313,0,0,0
187.012,73,0.619,0.758,0.07,0.181,0.0,0.467,0.714,-5.389,154.165,0.05,4,0.966,1,0.524,0,0.713,2906636,0,0,0
147.58,85,0.649,0.655,0.0652,0.307,0.0,0.22,0.793,-5.534,92.9,0.179,4,1.0,10,0.004,0,0.26,390373,0,1,1
164.363,55,0.762,0.6,0.2,0.114,0.0,0.0976,0.611,-7.155,164.921,0.188,4,0.944,1,0.142,1,0.379,678134,0,0,0
137.647,74,0.84,0.938,0.0806,0.0717,0.000196,0.256,0.746,-4.992,135.971,0.923,4,0.907,5,0.242,0,0.347,59472,0,1,0
152.546,72,0.724,0.593,0.0766,0.508,0.0,0.196,0.624,-6.498,141.901,0.871,4,0.934,9,0.317,1,0.427,736448,0,0,0
251.05,71,0.641,0.698,0.0307,0.028,0.0,0.13,0.521,-3.934,113.041,0.82,4,0.869,10,0.689,1,0.581,49084,0,1,1
178.0,67,0.822,0.918,0.358,0.239,0.0,0.0773,0.855,-2.944,120.119,0.461,4,1.0,11,0.442,1,0.302,63105,0,1,0
198.04,87,0.357,0.425,0.0333,0.584,0.0,0.322,0.27,-7.301,102.078,0.055,3,0.545,5,0.463,1,0.551,7619972,0,0,1
326.49,83,0.416,0.762,0.0279,0.312,0.804,0.0559,0.461,-7.385,95.967,0.438,4,0.931,2,0.476,1,0.549,6369531,0,0,1
213.969,57,0.427,0.444,0.0287,0.685,0.0,0.112,0.595,-7.045,150.256,0.141,4,0.969,1,0.711,1,0.689,36867,0,1,1
258.668,59,0.658,0.451,0.041,0.531,3.39e-05,0.122,0.472,-7.721,179.862,0.059,4,1.0,6,0.66,1,0.65,24291,0,1,1
165.768,36,0.804,0.634,0.0588,0.032,1.56e-06,0.192,0.852,-5.636,122.096,0.782,4,1.0,11,0.423,0,0.441,114633,0,0,1
